Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2020-02-11,6.667107105255127,6.781838501593895,6.590951474951808,6.65292143870491,638556000
2020-02-12,6.782833576202393,6.789304563900281,6.681043686530385,6.719868188644713,374644000
2020-02-13,6.739030361175537,6.806226658607772,6.69746832287338,6.724844697684495,528016000
2020-02-14,7.212141513824463,7.341058548961694,7.1178180542785325,7.149176136549256,1041924000
2020-02-18,7.380878925323486,7.399295984825902,7.0894466884047596,7.108858700139689,620164000
2020-02-19,7.832088470458984,7.849758840322369,7.503325127505003,7.503325127505003,694332000
2020-02-20,7.682764530181885,7.872406892694111,7.375404030472952,7.784056461298665,810052000
2020-02-21,7.318660259246826,7.595658094730664,7.2337940614080205,7.570521784732128,768180000
2020-02-24,6.801248073577881,7.0150317449623065,6.669842252847712,6.724345781914618,856916000
2020-02-25,6.521764278411865,6.938380650884585,6.419974383925841,6.876410687420948,1055496000
2020-02-26,6.661133766174316,6.855256278034452,6.52051984814565,6.522012751347304,747732000
2020-02-27,6.290335655212402,6.648929741547789,6.197947835314814,6.347610964321762,906416000
2020-02-28,6.72537899017334,6.784895698267969,6.0211406129498135,6.037825050164929,1133252000
2020-03-02,6.883759498596191,6.912646518267532,6.4995162543980625,6.895463828543595,890744000
2020-03-03,6.6212897300720215,6.99930752770116,6.5358745190694,6.939541911176485,652792000
2020-03-04,7.084971904754639,7.094434830033744,6.65391174330431,6.728619123135389,597408000
2020-03-05,6.805568218231201,7.052350489498073,6.760992767051755,6.885504606131806,540328000
2020-03-06,6.62502384185791,6.683544539537678,6.424808655737229,6.626019864056424,515412000
2020-03-09,6.112035751342773,6.459672694457818,5.931244648976201,5.974076456092532,614160000
2020-03-10,6.501509189605713,6.501509189605713,6.1257327953788865,6.388452338454061,580648000
2020-03-11,6.137686252593994,6.389947352624878,6.040567173005976,6.361558574367237,499964000
2020-03-12,5.386631965637207,5.879947681194784,5.373931608316495,5.614488411838035,816540000
2020-03-13,5.9974846839904785,6.001967021688667,5.468807747955837,5.739994165932216,634836000
2020-03-16,4.890824317932129,5.630424859985046,4.831058699125566,5.289511138473872,726972000
2020-03-17,5.41053581237793,5.4999355774252425,4.756351060498618,5.003133264971401,833632000
2020-03-18,5.050698757171631,5.22800361116437,4.499360566303565,4.98296446799801,874268000
2020-03-19,5.303456783294678,5.397089536939655,4.815868441215396,5.029281317213403,765512000
2020-03-20,5.123661518096924,5.735512301243073,5.108221984216086,5.453617551932971,804636000
2020-03-23,5.296483993530273,5.390864363327464,4.943617513362338,5.12266549047354,643876000
2020-03-24,6.205171585083008,6.291832190242781,5.67898483228585,5.702641909786317,1101644000
2020-03-25,6.116517543792725,6.519935497420141,6.067708657505267,6.320218564952922,793432000
2020-03-26,6.4058837890625,6.529897349588991,6.225590457622035,6.323705539046025,696108000
2020-03-27,6.293574333190918,6.552309772659619,6.192719592793357,6.225590704111467,638828000
2020-03-30,6.613818168640137,6.623032205750341,6.314989641822439,6.35906683290393,602252000
2020-03-31,6.564263343811035,6.858111316861136,6.418584266504884,6.653911531793764,949960000
2020-04-01,6.053017616271973,6.512715437817378,6.008442645451946,6.3662896961381685,656912000
2020-04-02,6.361807346343994,6.375005474274907,6.034092229865185,6.082153516472062,675764000
2020-04-03,6.073935508728027,6.365790946733612,5.936474454401283,6.324204046373109,663212000
2020-04-06,6.6837944984436035,6.72065017554929,6.29855470911675,6.35607939382513,727884000
2020-04-07,6.450458526611328,6.9290821244683904,6.40737735857138,6.9054245775815115,784520000
2020-04-08,6.647685527801514,6.672587985050832,6.489555470489437,6.559531142622338,542444000
2020-04-09,6.548076152801514,6.796352639085369,6.485073111903276,6.7734427014723,525564000
2020-04-13,6.719902515411377,6.728618304084489,6.399907202770345,6.488310473583268,398408000
2020-04-14,7.071024417877197,7.105140430541459,6.820506576068933,6.848148207669993,530948000
2020-04-15,6.993579387664795,7.076504300320507,6.857612606318215,6.9029347084421175,366148000
2020-04-16,7.33872652053833,7.445806762036778,7.135772595346985,7.148970722910891,745620000
2020-04-17,7.279458999633789,7.442320290044021,7.145484257149034,7.420904147198899,539120000
2020-04-20,7.148223400115967,7.308843758155547,7.1038973186254335,7.152955099952114,449388000
2020-04-21,6.711434841156006,7.091444608493572,6.6516692364294805,7.030185208005617,735160000
2020-04-22,7.125810623168945,7.1686429049582365,6.858110524397839,6.903681511157267,483356000
2020-04-23,7.0725202560424805,7.299878868796105,7.047368909886649,7.167896641934298,424160000
2020-04-24,7.211475372314453,7.2134674170069335,6.987603082107009,7.062310457773697,352328000
2020-04-27,7.397994041442871,7.557867261209609,7.321294622853795,7.345948193997558,479388000
2020-04-28,7.255552291870117,7.57529872664852,7.250073931686254,7.545415682520919,442904000
2020-04-29,7.432358741760254,7.485151719845998,7.315068455671368,7.390273596385241,379160000
2020-04-30,7.278462886810303,7.432359499221081,7.264517624193777,7.3783211316071595,375916000
2020-05-01,7.041889667510986,7.194291996413237,6.993579026001482,7.080986271988057,342096000
2020-05-04,7.253808498382568,7.267504872616787,6.994574835078078,6.994574835078078,317556000
2020-05-05,7.314819812774658,7.477432203170718,7.253808818035892,7.357900981818073,368896000
2020-05-06,7.415674209594727,7.520513510750665,7.356406846446579,7.394258543064645,323464000
2020-05-07,7.591982841491699,7.655234767610334,7.503579572014176,7.554878280997428,373732000
2020-05-08,7.781987190246582,7.788212685003819,7.629833761503687,7.663700889959873,339216000
2020-05-11,8.0339994430542,8.080815810300923,7.748369065529269,7.777006721824612,469060000
2020-05-12,7.772027492523193,8.14058236175115,7.762315680862196,8.091773941626728,493060000
2020-05-13,7.7496161460876465,8.046949968056559,7.56508934146451,7.886578962698075,625852000
2020-05-14,7.999137878417969,8.0046162389776,7.65747702951931,7.811124761788539,602312000
2020-05-15,8.457590103149414,8.467301439832687,7.843248550692167,7.858936971441873,987660000
2020-05-18,8.71607494354248,8.881675866608335,8.646597525881372,8.726285002404106,774460000
2020-05-19,8.771109580993652,9.05200780138796,8.728526186700774,8.755918935665225,717320000
2020-05-20,8.934967994689941,9.007682848110791,8.854035125997962,8.955885888143905,587536000
2020-05-21,8.740978240966797,9.017144765603891,8.703375432354866,9.016149218326575,761068000
2020-05-22,8.990999221801758,9.057489064070714,8.67922186989456,8.79078398433552,1038764000
2020-05-26,8.68370246887207,9.14589101839165,8.638131479647026,9.120988085794831,770780000
2020-05-27,8.491954803466797,8.599034084910985,7.965518321925909,8.591314793554313,1175892000
2020-05-28,8.453855514526367,8.726286884278077,8.346525429928509,8.379396544831723,734896000
2020-05-29,8.840840339660645,8.840840339660645,8.45186519837001,8.521093766092344,745256000
2020-06-01,8.771857261657715,8.806222645268207,8.655563458390905,8.798752240118027,389876000
2020-06-02,8.790781021118164,8.802734236486176,8.624184566222704,8.761894954765905,391320000
2020-06-03,8.735250473022461,8.831622874015267,8.666021935863746,8.787795042920095,365440000
2020-06-04,8.736248016357422,8.912387299046383,8.647554448398513,8.697880093507253,424280000
2020-06-05,8.889220237731934,8.965954202799066,8.67795188293266,8.76415356858437,481748000
2020-06-08,8.774615287780762,8.859072050015294,8.655776508944166,8.846615376117425,387736000
2020-06-09,9.014784812927246,9.078315099140225,8.721052633936612,8.769634337986682,468488000
2020-06-10,9.334427833557129,9.467218262246368,9.121913537637544,9.136115117734617,632180000
2020-06-11,8.765894889831543,9.229289397995633,8.755680170871136,9.118423392635822,583652000
2020-06-12,8.9016752243042,9.155546372764283,8.673216375848513,9.130882024444821,570908000
2020-06-15,9.142093658447266,9.150564425960592,8.713577174373565,8.784831221668995,400004000
2020-06-16,9.037203788757324,9.23477038751409,8.808246985074005,9.193164514152052,535716000
2020-06-17,9.204129219055176,9.266911550040337,9.03895067394644,9.08230146482681,408304000
2020-06-18,9.186189651489258,9.250466921441895,9.083046458766479,9.195158418164446,254408000
2020-06-19,9.229289054870605,9.412405087364501,9.195406943583055,9.210604521255469,524160000
2020-06-22,9.493873596191406,9.49835845482481,9.241248418658067,9.267906669276206,398468000
2020-06-23,9.417390823364258,9.609226680276667,9.375037933720687,9.51804213676952,375108000
2020-06-24,9.203632354736328,9.523524812244903,9.112945803952664,9.44355098508008,449372000
2020-06-25,9.457252502441406,9.472201083879558,9.150564710368807,9.323466072431236,376072000
2020-06-26,9.123408317565918,9.467218082457258,9.093512105518155,9.467218082457258,592084000
2020-06-29,9.168251991271973,9.17273685020403,8.869287056151329,9.13810678244257,342248000
2020-06-30,9.464972496032715,9.493373744022515,9.234520755425343,9.281856485536037,367892000
2020-07-01,9.497111320495605,9.542704051253338,9.380515464752774,9.487893554343412,326648000
2020-07-02,9.57907772064209,9.703895336504779,9.545194661870283,9.605735016599972,364056000
2020-07-06,9.80529499053955,9.874555120077645,9.678982404276315,9.708131608857562,315892000
2020-07-07,9.837681770324707,10.035247413067934,9.816754334047982,9.911924749184905,357800000
2020-07-08,10.180742263793945,10.189711978610745,9.931107060202187,9.959259305625288,365480000
2020-07-09,10.472733497619629,10.533522858711208,10.19818394553141,10.344427963094862,494548000
2020-07-10,10.443086624145508,10.61847890023209,10.342933337817453,10.552208677085298,497676000
2020-07-13,10.017557144165039,10.755002995726674,9.990400901639758,10.558434338984652,457076000
2020-07-14,10.341187477111816,10.366848770172666,9.75172853933137,10.040229672823857,542676000
2020-07-15,10.191954612731934,10.396994057811794,10.021046274849274,10.378309526653245,403984000
2020-07-16,10.099776268005371,10.171527353998105,9.861351715438127,9.980439491512932,344964000
2020-07-17,10.166295051574707,10.213132788399555,10.052938091572605,10.190212395992338,266284000
2020-07-20,10.474479675292969,10.494909117056759,10.121701155338005,10.23879599441658,284852000
2020-07-21,10.292854309082031,10.523555984968343,10.251248441356298,10.476717308350063,277036000
2020-07-22,10.402727127075195,10.565911737188781,10.255985098028882,10.33172304210224,367292000
2020-07-23,10.094793319702148,10.510603105060774,9.996632984171347,10.413937722405896,411660000
2020-07-24,10.159318923950195,10.328981333279204,9.743260165513863,9.840921543413533,473292000
2020-07-27,10.385536193847656,10.405715681180023,10.182488715413822,10.196939292576193,292132000
2020-07-28,10.180245399475098,10.346170886362327,10.174017538937305,10.338448073188193,271636000
2020-07-29,10.429384231567383,10.47995887667741,10.31129340937831,10.354892241369713,284508000
2020-07-30,10.577372550964355,10.586341318065257,10.259722142656354,10.339196994838801,308880000
2020-07-31,10.578118324279785,10.729345196481006,10.396995248418266,10.526795731850012,386080000
2020-08-03,10.972256660461426,11.060451293418115,10.67827455060579,10.695465086289587,412720000
2020-08-04,11.189003944396973,11.189003944396973,10.86836458429402,11.011867707424818,310336000
2020-08-05,11.247800827026367,11.332507541797073,11.127717043617789,11.205198944403296,249924000
2020-08-06,11.296384811401367,11.318807209573707,11.140175976018053,11.31058544182103,244316000
2020-08-07,11.160852432250977,11.465049231458748,10.999411764399314,11.273462404012015,342516000
2020-08-10,11.12646770477295,11.36887810244409,10.81903210025864,11.29513408169301,427796000
2020-08-11,10.812560081481934,11.09832042820977,10.758496568286933,11.035537146819356,354512000
2020-08-12,11.400772094726562,11.427429397401577,10.920435042632398,10.952823156927446,464412000
2020-08-13,11.403509140014648,11.681297569830996,11.31656048998082,11.506153367122069,374460000
2020-08-14,11.524093627929688,11.664357841752082,11.401019946468677,11.490210564033843,366436000
2020-08-17,12.294425964355469,12.36692500157999,11.7764699343852,11.810352048276599,621300000
2020-08-18,12.218440055847168,12.452878719522852,12.044542712246516,12.407036978701228,503448000
2020-08-19,12.096611976623535,12.272502269183928,12.05625109770303,12.254066733502945,622624000
2020-08-20,12.099101066589355,12.332293735229182,11.837756147522825,11.933674519900297,921388000
2020-08-21,12.639730453491211,12.764548088001417,12.153164638813207,12.159642451084375,999868000
2020-08-24,12.676350593566895,12.867937360201948,12.464334393105656,12.839286162697388,490564000
2020-08-25,12.706001281738281,12.717212003155831,12.530359043130268,12.587162502642434,289076000
2020-08-26,12.728921890258789,12.82409232523214,12.634000455714471,12.755081191057094,321244000
2020-08-27,12.584671974182129,12.805657007560127,12.523134653364204,12.737392873510554,317604000
2020-08-28,13.102377891540527,13.10262689195199,12.598871498450452,12.631259609222237,537160000
2020-08-31,13.328348159790039,13.528155819757758,12.992760170901766,13.137259317323087,500840000
2020-09-01,13.777425765991211,13.949630647103293,13.39413750128578,13.437500302872197,511316000
2020-09-02,14.30126953125,14.68032067693343,13.856176456399352,14.65739247517934,874012000
2020-09-03,12.97446346282959,13.840723073185023,12.838144401724493,13.78514895398756,945128000
2020-09-04,12.582704544067383,13.133462408954491,11.667847643821455,12.743445322871539,1463684000
2020-09-08,11.875443458557129,12.510435350767597,11.667351787133146,11.697506018600537,795728000
2020-09-09,12.67491340637207,12.768865989379982,12.19318633889439,12.36090597859169,736200000
2020-09-10,12.27293586730957,13.024060336153877,12.128641619060451,12.948299724016278,698684000
2020-09-11,12.12614917755127,12.612610574725382,11.858246276405783,12.446137258689868,636928000
2020-09-14,12.8316650390625,13.27301908186381,12.591425657125022,13.039757599396154,1201744000
2020-09-15,12.950044631958008,13.256824165575098,12.787309325791663,13.238133086859497,727556000
2020-09-16,12.475043296813965,13.051470091595386,12.474296072141467,12.916397348697215,556384000
2020-09-17,12.424205780029297,12.55005801210448,11.99680748160983,12.093999936822648,792512000
2020-09-18,12.150819778442383,12.592672005177674,11.950952377889003,12.554044480221386,698460000
2020-09-21,12.47778606414795,12.483019489295126,11.866967870062911,11.887403420828344,721044000
2020-09-22,12.597906112670898,12.608123888333473,12.117177260031074,12.535354084103151,646452000
2020-09-23,12.085526466369629,12.686875066180855,12.04116736498731,12.535852009546938,647012000
2020-09-24,12.309069633483887,12.529871698718129,11.976123011187333,12.034189790419692,731240000
2020-09-25,12.833161354064941,12.842880979305574,12.207142005563057,12.408255730099048,588016000
2020-09-28,12.993904113769531,13.010601640307375,12.709802791708746,12.999137539161858,573808000
2020-09-29,13.184052467346191,13.400368327891107,12.89247510346008,12.896711278367409,621460000
2020-09-30,13.487841606140137,13.579551557205184,13.10879047677623,13.116017451742245,689184000
2020-10-01,13.571578025817871,13.71936026989289,13.418312330469947,13.714625944764755,525004000
2020-10-02,13.02106761932373,13.476875649121473,13.00985259385237,13.183304746291645,552496000
2020-10-05,13.599488258361816,13.601232733408866,13.181061420646227,13.19426999628857,479820000
2020-10-06,13.693193435668945,14.097415447530537,13.62191902493489,13.786398799962601,784420000
2020-10-07,13.919975280761719,14.074736369831703,13.819792021827784,13.955612959185514,418084000
2020-10-08,13.79511833190918,14.040093944013766,13.714623411586466,14.030623394171375,378900000
2020-10-09,13.719359397888184,13.780666052397772,13.617681691548734,13.723596523541781,346892000
2020-10-12,14.18114948272705,14.301768294691879,13.868638402637721,13.945395309887523,434744000
2020-10-13,14.203330039978027,14.303264228622615,13.9745537592613,14.251428121601737,344604000
2020-10-14,14.050810813903809,14.297529966845348,13.915987137027978,14.245444791209522,276100000
2020-10-15,13.925954818725586,13.961591541202662,13.724342005426598,13.767206653022203,267224000
2020-10-16,13.767955780029297,14.076978854570742,13.74901562850576,13.99249587281889,242392000
2020-10-19,13.45519733428955,13.939415208053443,13.364483665298152,13.859169341844076,298068000
2020-10-20,13.60247802734375,13.756241845405201,13.464414483515402,13.540673229981198,229212000
2020-10-21,13.482109069824219,13.74801839791896,13.435008244461862,13.582043246069873,219596000
2020-10-22,13.31887435913086,13.56883336243066,13.190031344799218,13.47986514532416,290480000
2020-10-23,13.547403335571289,13.550394135898697,13.249346221187796,13.407595303610165,233484000
2020-10-26,13.099817276000977,13.64957879899875,12.997391406196375,13.384666737166388,336896000
2020-10-27,13.354513168334961,13.39962044326866,13.149909542923867,13.264048592896252,250520000
2020-10-28,12.587187767028809,13.218192332927055,12.569244869673387,13.156387540997912,376520000
2020-10-29,12.982939720153809,13.151157516010835,12.709803385953837,12.798024396978246,320080000
2020-10-30,12.494484901428223,12.89571515549581,12.261222419524849,12.809488644305967,416820000
2020-11-02,12.541081428527832,12.796273787737693,12.355917119177777,12.61783830107651,299652000
2020-11-03,12.9784517288208,13.063681927532116,12.563015709327276,12.668432382996889,272900000
2020-11-04,13.750760078430176,13.783906056536338,13.294952018751445,13.347037197678778,410228000
2020-11-05,14.115355491638184,14.293791032615538,13.946888650320856,14.117848141886952,319028000
2020-11-06,14.51608943939209,14.542754714559118,13.851192528563923,14.06526480662683,383348000
2020-11-09,13.587774276733398,14.645179920761693,13.567837827664581,14.506618224863628,582976000
2020-11-10,12.729741096496582,13.56360312015557,12.588437650213546,13.56360312015557,644068000
2020-11-11,13.375696182250977,13.39264278268389,12.90742679884248,13.012594400822232,404744000
2020-11-12,13.414325714111328,13.722600640484298,13.274019515738951,13.436505742936536,365812000
2020-11-13,13.25507640838623,13.625654212568513,13.018075946608024,13.584284964818861,346312000
2020-11-16,13.472640037536621,13.606466469393995,13.114522593552389,13.130970094085628,413776000
2020-11-17,13.379932403564453,13.553383607027966,13.261806251274743,13.50977173125303,312028000
2020-11-18,13.386409759521484,13.562851731669731,13.143428673187737,13.42279465375542,510924000
2020-11-19,13.397875785827637,13.44497661001742,13.058698515613026,13.171093089061117,565936000
2020-11-20,13.046486854553223,13.451954163176714,13.023807729860316,13.411582165007127,341088000
2020-11-23,13.098572731018066,13.340307533900381,12.974464979112954,13.129724206448,361356000
2020-11-24,12.91689682006836,13.120502239825685,12.844376096717541,13.101063940439783,346500000
2020-11-25,13.193024635314941,13.227665063876367,12.978952338704527,12.991412739855924,259916000
2020-11-27,13.219439506530762,13.365229132389386,13.128975881494377,13.332831332124405,167276000
2020-11-30,13.359248161315918,13.370214112302172,12.931351715293895,13.223179104994932,286952000
2020-12-01,13.347784996032715,13.48609762777796,13.186544162676142,13.449712726033608,296948000
2020-12-02,13.501797676086426,13.630390679939252,13.192525541134518,13.308409069816136,283360000
2020-12-03,13.357711791992188,13.620957172844438,13.290903852700819,13.54866416232819,199520000
2020-12-04,13.519495964050293,13.521240954299476,13.350480107402767,13.410058924346519,202244000
2020-12-07,13.567855834960938,13.692000236508074,13.461411434532142,13.56237171598767,223244000
2020-12-08,13.311841011047363,13.55987972282517,13.243536292742638,13.546168949470523,271920000
2020-12-09,12.893790245056152,13.375658648592895,12.831468887287063,13.262483420440846,401300000
2020-12-10,12.93517017364502,13.031394734147312,12.812770760118399,12.832215751749333,207764000
2020-12-11,12.976053237915039,12.98278405020142,12.786346653479503,12.930184245172232,209264000
2020-12-14,13.270709037780762,13.3504802934115,13.040120222256023,13.050590163896993,270156000
2020-12-15,13.322309494018555,13.42551305463509,13.149056232537756,13.401332342560147,193016000
2020-12-16,13.204648971557617,13.39884214592736,13.174734036543057,13.38413382690294,223116000
2020-12-17,13.303116798400879,13.341257437063334,13.14083174724949,13.328543256876912,231384000
2020-12-18,13.234066009521484,13.36668528801916,13.033142001811628,13.340759578929227,342064000
2020-12-21,13.294143676757812,13.331786023918719,12.930436289077491,13.037379962322126,302332000
2020-12-22,13.240297317504883,13.29912869656647,13.01668843755986,13.281180494833558,185580000
2020-12-23,12.972066879272461,13.237057248843026,12.96782945257242,13.218111501054674,179144000
2020-12-24,12.956609725952148,13.094963214418865,12.901767578496214,12.999985337124272,97884000
2020-12-28,12.863125801086426,13.025161685689636,12.726767422475538,13.025161685689636,212564000
2020-12-29,12.906254768371582,13.035135865574905,12.80554361813499,12.88805741816548,170372000
2020-12-30,13.108176231384277,13.175981710757751,12.859888338350087,12.953120278145812,225396000
2020-12-31,13.017683029174805,13.113408334947097,12.878082872089498,13.098950117439552,192424000
2021-01-04,13.076018333435059,13.613478260876672,12.925449902304845,13.066795083910115,560640000
2021-01-05,13.366434097290039,13.405073031038857,13.049592368083989,13.062305596703991,322760000
2021-01-06,12.578444480895996,13.207142186008463,12.55002633699992,13.184706458898969,580424000
2021-01-07,13.305858612060547,13.339512676724356,12.849666782088335,12.930434635384632,461480000
2021-01-08,13.238801956176758,13.382639576611059,13.004723124897778,13.324307443387072,292528000
2021-01-11,13.582566261291504,13.921096308910437,13.324306724946876,13.380395567585643,518344000
2021-01-12,13.446207046508789,13.71518662773532,13.30685695821669,13.713191537825285,291476000
2021-01-13,13.493074417114258,13.586058171685414,13.346744347714584,13.451443789096095,210028000
2021-01-14,13.162518501281738,13.560876476777679,13.142825311605426,13.536197464827335,283120000
2021-01-15,12.822742462158203,13.287160908242996,12.811774223969556,13.19018890190963,277780000
2021-01-19,12.988019943237305,13.056572862335285,12.807287445364308,12.979044892252457,226188000
2021-01-20,13.32754898071289,13.39211363395743,13.019432134144461,13.074274289196612,258572000
2021-01-21,13.827862739562988,13.959236264193995,13.21511912323299,13.380145761603893,337780000
2021-01-22,13.673304557800293,13.802185641575923,13.588298330647525,13.700726105452485,246820000
2021-01-25,13.614224433898926,13.78897356721507,13.198665682875298,13.742357125035246,251112000
2021-01-26,13.3968505859375,13.605751168595487,13.349236589990353,13.541684811076909,163980000
2021-01-27,12.880827903747559,13.19492712938978,12.757181781831777,13.192184594045496,371272000
2021-01-28,13.013697624206543,13.301622973344402,12.923456410601196,12.959104618896841,228316000
2021-01-29,12.952621459960938,13.29663561680807,12.874595189478477,13.03762769199586,271552000
2021-02-01,13.199162483215332,13.232815590381426,12.865867488405556,13.015937580665542,217204000
2021-02-02,13.5180025100708,13.533208177107893,13.247527071774433,13.360454111923822,220440000
2021-02-03,13.491827964782715,13.891931010643143,13.47786803999946,13.597025697699792,245408000
2021-02-04,13.62519359588623,13.634416844530163,13.299626897697083,13.492324230974786,201340000
2021-02-05,13.552151679992676,13.697984368062173,13.507031081489062,13.685769436183508,169152000
2021-02-08,14.397480964660645,14.432380774378426,13.688014429574338,13.688014429574338,434624000
2021-02-09,14.222481727600098,14.54156676786031,14.18184770115254,14.299759600879625,287560000
2021-02-10,14.722050666809082,14.862398307109832,14.300509448878522,14.421911341669587,485352000
2021-02-11,15.207159042358398,15.22859817563987,14.882340720231461,14.937432968957507,450828000
2021-02-12,14.918487548828125,15.247544255487185,14.732769210253142,15.006983766434686,374756000
2021-02-16,15.286431312561035,15.328561180758324,14.907268204475995,15.021191826127696,321960000
2021-02-17,14.863394737243652,15.17998735005581,14.737754476290354,15.127636686605337,274756000
2021-02-18,14.786615371704102,14.830738429748369,14.533340707240383,14.686900817071333,233868000
2021-02-19,14.883834838867188,15.133618542959208,14.804312733125371,14.981554292445454,271724000
2021-02-22,14.314716339111328,15.089994124865994,14.284053959471905,14.732518363727369,325884000
2021-02-23,14.101578712463379,14.198052434655088,13.35122901911437,14.035018976264617,391780000
2021-02-24,14.457555770874023,14.465284128044166,13.716679525715865,14.082381925555026,448320000
2021-02-25,13.269464492797852,14.333664338191792,13.178475835369932,14.005355063249329,824436000
2021-02-26,13.675302505493164,13.814901757699483,13.322812491775041,13.713193051843033,500932000
2021-03-01,13.802186965942383,13.885199062295472,13.51451173836479,13.835341784593728,353184000
2021-03-02,13.36793041229248,13.880710314412896,13.357709618961268,13.86026872775047,264116000
2021-03-03,12.76815128326416,13.413052208920957,12.76216791543942,13.387874897012532,377592000
2021-03-04,12.334891319274902,12.937913367179982,12.049210257649234,12.764160832619908,573344000
2021-03-05,12.425882339477539,12.514129408982628,11.645867786362965,12.514129408982628,542840000
2021-03-08,11.560112953186035,12.435602648184473,11.533438850520735,12.414413615899687,543112000
2021-03-09,12.488775253295898,12.585032103241234,12.028933734894563,12.099755344603127,521824000
2021-03-10,12.436904907226562,12.947367629501878,12.426182115532276,12.808218669435043,384376000
2021-03-11,12.960832595825195,13.01345056221535,12.702483926792517,12.917442013123948,299916000
2021-03-12,12.823678016662598,12.856345807578716,12.55834698640387,12.616450011981625,243964000
2021-03-15,13.158085823059082,13.17354692311485,12.735152011430825,12.832406735192682,221988000
2021-03-16,13.257833480834961,13.478526797408927,13.083771743024755,13.322918874295542,272128000
2021-03-17,13.307708740234375,13.419426670272632,12.956842713654673,13.006966431737487,243864000
2021-03-18,12.69051456451416,13.150854487628825,12.685028551725626,13.103474248516884,293896000
2021-03-19,12.813453674316406,12.889013577295337,12.580790435356477,12.717944549061619,299208000
2021-03-22,13.153096199035645,13.360822652046854,12.874298924417953,12.880284356409868,297804000
2021-03-23,13.037888526916504,13.310949633938653,12.988512512674987,13.220926519947097,222048000
2021-03-24,12.611212730407715,13.126165388010351,12.604979014868762,13.11818512863964,245840000
2021-03-25,12.503735542297363,12.68278484979762,12.241147965554994,12.468075982521809,295144000
2021-03-26,12.806968688964844,12.823926144794068,12.34238995379477,12.522934633293266,363968000
2021-03-29,12.91569709777832,13.029660048696257,12.668071206371831,12.788018639128039,273520000
2021-03-30,12.839386940002441,12.9426270792855,12.673056238675196,12.809711868638967,200204000
2021-03-31,13.314691543579102,13.436633799038589,12.949860763887894,12.982777790954895,314776000
2021-04-01,13.777023315429688,13.835126331453882,13.477277999638796,13.538125448303175,308276000
2021-04-05,13.9523344039917,13.978767529559853,13.698473850909528,13.832636208536442,255672000
2021-04-06,13.82664966583252,14.018915037379223,13.738871566976432,13.964552432362328,191744000
2021-04-07,14.107942581176758,14.207690603431818,13.67702849951117,13.845852528976325,251284000
2021-04-08,14.281005859375,14.43511743681889,14.213176027468212,14.21691739862396,244416000
2021-04-09,14.363798141479492,14.371778402447765,14.139364360339467,14.178265873277429,195172000
2021-04-12,15.17076587677002,15.313905460747755,14.103705278368986,14.253827234673594,869324000
2021-04-13,15.640080451965332,15.660529096417902,15.087722573627937,15.193206795688422,676212000
